Governate_Name_English,Governate_Name_Arabic,Governate_Latitude,Governate_Longitude,Wallyat_Name_English,Wallyat_Name_Arabic,Wallyat_Latitude,Wallyat_Longitude,Village_Name_English,Village_Name_Arabic,Village_Latitude,Village_Longitude
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mahyurah,المهيورة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Makhshami,المخشمى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Malawi,الملاوي,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Malhah,الملحة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Malihah,المليحة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mayd,الميد,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mayhah,الميحة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Midayrah,المديرة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al midelh,الميدله,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mihaydith,المحيدث,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mirayjil,مريجيل,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Mudayli,المديلي,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Muhaysin,المحيسن,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Musaydrah,المصيدره,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Qayiyah,القيعية,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al sabitah,السبيتة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al shaebiah,الشعبية,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al shuaymrih,الشويمره,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al ssubigha,الصبيغاء,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Ubaylah,العبيله,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Uqaydah,العقيده,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Uqayr,العقير,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Uwaynah,العوينة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Uwaynah,العوينه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Uyun,العيون,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Wadiyayn,الواديين,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al waraqah,الورقه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Al Widayy,الودى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,An Nuwayy,النوى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ar Rawdah,الروضه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ar Rawdah,الروضة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ar Rumaylah,الرميلة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As alamat,الصلامات,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As Saaf,السعف,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As Sibakh,الصباخ,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As Subaynah,الصبينة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As Sudiyah,السودية,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,As Sumayni,السمينى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ash Shayja / Ash Shiya,الشياء,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ash Shuwayhah,الشويهة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ash Shuwaymrah,الشويمرة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,At Tawi,الطوى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,At Tirayrihah,الطريريحه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,At Tuwayyah,الطويه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Az Zaab,زعاب,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Az Zam,الزام,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Crusher,موقع الكسارة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Euyul,عيول,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ghafat Bani Awad,غافة بني عوض,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Hadaf,حدف,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Harah Alshrq,حاره الشرق,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Hayl Amshak,حيل امشاك,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Haywan,حيوان,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Humaydah,حميضه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Hyl Shabb,حيل شاب,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Kahil,كحل,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Limghaydir,لمغيدر,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Madil,مدل,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Mahadah,محضه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Masah,مصح,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Metha,ميثا,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Miayshiq,معيشيق,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Raddat Al Arfaj,ردة العرفج,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Raddat Sa,ردة صاع,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Raddat Shu,ردة شوع,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Ramtha,رمثا,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Rayy,رى,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Sa,صاع,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Safwan (1),صفوان,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Safwan (2),صفوان 2,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Sharam,شرم,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Shayk,شيك,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Tawi As Sidrat,طوى السدرات,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Tawi Eaqida,طوي عقيدة,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Umm Al Hasin,ام الحاصن,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Umm At Taratith,ام الطراثيث,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Ad Dighayshi,وادي الدغيشي,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Al Gor,وادى القور,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Alheyul,وادي الحيول,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Hamad,وادى حمد,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Humayd,وادي حميد,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Humaydah,وادى حميصه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Huyul Al Hayl,وادي حيول الحيل,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Qusayd (Al Ghadir),وادى قصيد,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Wadi Sinaybil,وادى سنيل,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Yadayh,يديه,24.4054184,55.963705
Al-Buraimi,محافظة البريمي,24.1671413,56.1142253,Mahadha,محضة,24.4054184,55.963705,Zurub (Anbak),الزروب,24.4054184,55.963705
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Adabah,عدابة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Adam,ادم,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Adh Dhahir,الظاهر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Adh Dhifayri,الظفيري,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Afar,عفار,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Fajjah,الفجة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ghabah,الغابه,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ghabitah,الغبيطة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ghadif,الغضيف,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ghaydharanah,الغيظرانة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ghubar,الغبار,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Habur,الهابور,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Hadithah,الحديثة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Hajir,الحاجر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Haqf,الحقف,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Huwayjir,الحويجر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Kawthar,الكوثر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Kharr,الخر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Khatmah,الخطمة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Limah,الليمة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Manaif Al Janubiyah,المنائف الجنوبية,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Manaif Ash Shamaliyah,المنائف الشماليه,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Mashbak,المشبك,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Mukhtalat,المختلط,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Qaah Al Janubiyah,القاعة الجنوبية,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Qaah Ash Shamaliyah,القاعه الشمالية,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Qari,القرى,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Al Ushaysh,العشيش,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,An Nuhaydah,النهيده,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Ar Raki,الراكى,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,As Sadah,الصعدة,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,As Samti,الصامتى,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,As Sidayrtayn,السديرتين,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,As Surfanah,الصرفانه,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,As Suwaymti,الصويمتي,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Ash Shaar,الشعر,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Az Zahyah,الزاهية,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Badah,بدح,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Barakat,بركات,22.386514,57.5249708
Al-Dakhiliyah,محافظة الداخلية,22.8588758,57.5394356,Adam,ادم,22.386514,57.5249708,Biraydah,بريدة,22.386514,57.5249708
